location,date,hour,wind speed
  225,20190928,    9,  140
  225,20190928,   10,  150
  225,20190928,   11,  140
  225,20190928,   12,  150
  225,20190928,   13,  150
  225,20190928,   14,  160
  225,20190928,   15,  160
  225,20190928,   16,  150
  225,20190928,   17,  150
  225,20190928,   18,  160
  225,20190928,   19,  150
  225,20190928,   20,  160
  225,20190928,   21,  140
  225,20190928,   22,  140
  225,20190928,   23,  130
  225,20190928,   24,  120
  225,20190929,    1,  110
  225,20190929,    2,   80
  225,20190929,    3,   80
  225,20190929,    4,   90
  225,20190929,    5,  100
  225,20190929,    6,  110
  225,20190929,    7,  130
  225,20190929,    8,  130
  225,20190929,    9,  140
  225,20190929,   10,  140
  225,20190929,   11,  160
  225,20190929,   12,  160
  225,20190929,   13,  160
  225,20190929,   14,  160
  225,20190929,   15,  150
  225,20190929,   16,  140
  225,20190929,   17,  130
  225,20190929,   18,  130
  225,20190929,   19,  130
  225,20190929,   20,  130
  225,20190929,   21,  120
  225,20190929,   22,  130
  225,20190929,   23,  160
  225,20190929,   24,  170
  225,20190930,    1,  140
  225,20190930,    2,  140
  225,20190930,    3,  130
  225,20190930,    4,  120
  225,20190930,    5,  120
  225,20190930,    6,  120
  225,20190930,    7,  110
  225,20190930,    8,  100
  225,20190930,    9,   90
  225,20190930,   10,  100
  225,20190930,   11,  110
  225,20190930,   12,  100
  225,20190930,   13,   90
  225,20190930,   14,   80
  225,20190930,   15,   70
  225,20190930,   16,   70
  225,20190930,   17,   70
  225,20190930,   18,   70
  225,20190930,   19,   70
  225,20190930,   20,   80
  225,20190930,   21,   60
  225,20190930,   22,   60
  225,20190930,   23,   70
  225,20190930,   24,   60
  225,20191001,    1,   80
  225,20191001,    2,  100
  225,20191001,    3,  150
  225,20191001,    4,  150
  225,20191001,    5,  130
  225,20191001,    6,  120
  225,20191001,    7,  110
  225,20191001,    8,  110
  225,20191001,    9,  100
  225,20191001,   10,  100
  225,20191001,   11,   90
  225,20191001,   12,   90
  225,20191001,   13,   80
  225,20191001,   14,   50
  225,20191001,   15,   50
  225,20191001,   16,   50
  225,20191001,   17,   80
  225,20191001,   18,   90
  225,20191001,   19,  100
  225,20191001,   20,  100
  225,20191001,   21,   90
  225,20191001,   22,   80
  225,20191001,   23,   60
  225,20191001,   24,   60
  225,20191002,    1,   70
  225,20191002,    2,   60
  225,20191002,    3,  110
  225,20191002,    4,  120
  225,20191002,    5,   90
  225,20191002,    6,  110
  225,20191002,    7,  100
  225,20191002,    8,  110
  225,20191002,    9,   90
  225,20191002,   10,  110
  225,20191002,   11,  100
  225,20191002,   12,  110
  225,20191002,   13,  130
  225,20191002,   14,  130
  225,20191002,   15,  110
  225,20191002,   16,  140
  225,20191002,   17,  120
  225,20191002,   18,  120
  225,20191002,   19,  110
  225,20191002,   20,  110
  225,20191002,   21,  100
  225,20191002,   22,  110
  225,20191002,   23,  100
  225,20191002,   24,   90
  225,20191003,    1,   80
  225,20191003,    2,   80
  225,20191003,    3,   80
  225,20191003,    4,   80
  225,20191003,    5,   80
  225,20191003,    6,   80
  225,20191003,    7,   70
  225,20191003,    8,   60
  225,20191003,    9,   80
  225,20191003,   10,   70
  225,20191003,   11,   80
  225,20191003,   12,   60
  225,20191003,   13,   70
  225,20191003,   14,   60
  225,20191003,   15,   60
  225,20191003,   16,   50
  225,20191003,   17,   50
  225,20191003,   18,   60
  225,20191003,   19,   50
  225,20191003,   20,   60
  225,20191003,   21,   50
  225,20191003,   22,   60
  225,20191003,   23,   50
  225,20191003,   24,   50
  225,20191004,    1,   50
  225,20191004,    2,   50
  225,20191004,    3,   60
  225,20191004,    4,   60
  225,20191004,    5,   60
  225,20191004,    6,   70
  225,20191004,    7,   70
  225,20191004,    8,   60
  225,20191004,    9,   60
  225,20191004,   10,   50
  225,20191004,   11,   40
  225,20191004,   12,  110
  225,20191004,   13,  140
  225,20191004,   14,   80
  225,20191004,   15,   70
  225,20191004,   16,   60
  225,20191004,   17,   50
  225,20191004,   18,   60
  225,20191004,   19,   60
  225,20191004,   20,   50
  225,20191004,   21,   60
  225,20191004,   22,   60
  225,20191004,   23,   50
  225,20191004,   24,   60
  225,20191005,    1,   50
  225,20191005,    2,   50
  225,20191005,    3,   40
  225,20191005,    4,   30
  225,20191005,    5,   50
  225,20191005,    6,   40
  225,20191005,    7,   40
  225,20191005,    8,   40
  225,20191005,    9,   30
  225,20191005,   10,   40
  225,20191005,   11,   50
  225,20191005,   12,   40
  225,20191005,   13,   50
  225,20191005,   14,   40
  225,20191005,   15,   50
  225,20191005,   16,   50
  225,20191005,   17,   50
  225,20191005,   18,   30
  225,20191005,   19,   20
  225,20191005,   20,   20
  225,20191005,   21,   30
  225,20191005,   22,   40
  225,20191005,   23,   50
  225,20191005,   24,   50
  225,20191006,    1,   50
  225,20191006,    2,   50
  225,20191006,    3,   50
  225,20191006,    4,   60
  225,20191006,    5,   60
  225,20191006,    6,   60
  225,20191006,    7,   70
  225,20191006,    8,   70
  225,20191006,    9,   70
  225,20191006,   10,   80
  225,20191006,   11,   80
  225,20191006,   12,   90
  225,20191006,   13,  100
  225,20191006,   14,  110
  225,20191006,   15,  130
  225,20191006,   16,  130
  225,20191006,   17,  130
  225,20191006,   18,  140
  225,20191006,   19,  120
  225,20191006,   20,  120
  225,20191006,   21,  110
  225,20191006,   22,  110
  225,20191006,   23,  100
  225,20191006,   24,  100
  225,20191007,    1,  110
  225,20191007,    2,  100
  225,20191007,    3,   80
  225,20191007,    4,   90
  225,20191007,    5,   90
  225,20191007,    6,   70
  225,20191007,    7,   50
  225,20191007,    8,   60
  225,20191007,    9,   60
  225,20191007,   10,   40
  225,20191007,   11,   40
  225,20191007,   12,   50
  225,20191007,   13,   60
  225,20191007,   14,   50
  225,20191007,   15,   60
  225,20191007,   16,   60
  225,20191007,   17,   50
  225,20191007,   18,   50
  225,20191007,   19,   60
  225,20191007,   20,   70
  225,20191007,   21,   80
  225,20191007,   22,   90
  225,20191007,   23,  110
  225,20191007,   24,  110
  225,20191008,    1,  130
  225,20191008,    2,  140
  225,20191008,    3,  110
  225,20191008,    4,   90
  225,20191008,    5,   90
  225,20191008,    6,   90
  225,20191008,    7,   90
  225,20191008,    8,   90
  225,20191008,    9,   90
  225,20191008,   10,  100
  225,20191008,   11,   90
  225,20191008,   12,  100
  225,20191008,   13,  100
  225,20191008,   14,  110
  225,20191008,   15,  110
  225,20191008,   16,  110
  225,20191008,   17,  120
  225,20191008,   18,  120
  225,20191008,   19,  130
  225,20191008,   20,  140
  225,20191008,   21,  150
  225,20191008,   22,  140
  225,20191008,   23,  140
  225,20191008,   24,  130
  225,20191009,    1,  130
  225,20191009,    2,  130
  225,20191009,    3,  120
  225,20191009,    4,  120
  225,20191009,    5,  120
  225,20191009,    6,  120
  225,20191009,    7,   90
  225,20191009,    8,  100
  225,20191009,    9,  140
  225,20191009,   10,  120
  225,20191009,   11,  100
  225,20191009,   12,  150
  225,20191009,   13,  140
  225,20191009,   14,  130
  225,20191009,   15,   80
  225,20191009,   16,   80
  225,20191009,   17,  110
  225,20191009,   18,   90
  225,20191009,   19,   70
  225,20191009,   20,  120
  225,20191009,   21,  120
  225,20191009,   22,  130
  225,20191009,   23,  110
  225,20191009,   24,  120
  225,20191010,    1,   90
  225,20191010,    2,  100
  225,20191010,    3,   90
  225,20191010,    4,  100
  225,20191010,    5,  120
  225,20191010,    6,  110
  225,20191010,    7,  120
  225,20191010,    8,  130
  225,20191010,    9,  130
  225,20191010,   10,  130
  225,20191010,   11,  130
  225,20191010,   12,  130
  225,20191010,   13,  130
  225,20191010,   14,  130
  225,20191010,   15,  130
  225,20191010,   16,  130
  225,20191010,   17,  130
  225,20191010,   18,  130
  225,20191010,   19,  120
  225,20191010,   20,  140
  225,20191010,   21,  160
  225,20191010,   22,  150
  225,20191010,   23,  160
  225,20191010,   24,  150
  225,20191011,    1,  160
  225,20191011,    2,  180
  225,20191011,    3,  170
  225,20191011,    4,  150
  225,20191011,    5,  150
  225,20191011,    6,  150
  225,20191011,    7,  160
  225,20191011,    8,  150
  225,20191011,    9,  160
  225,20191011,   10,  160
  225,20191011,   11,  160
  225,20191011,   12,  160
  225,20191011,   13,  170
  225,20191011,   14,  170
  225,20191011,   15,  180
  225,20191011,   16,  170
  225,20191011,   17,  160
  225,20191011,   18,  160
  225,20191011,   19,  160
  225,20191011,   20,  170
  225,20191011,   21,  160
  225,20191011,   22,  150
  225,20191011,   23,  160
  225,20191011,   24,  110
  225,20191012,    1,  100
  225,20191012,    2,   80
  225,20191012,    3,   90
  225,20191012,    4,   70
  225,20191012,    5,   60
  225,20191012,    6,   70
  225,20191012,    7,   80
  225,20191012,    8,   80
  225,20191012,    9,   70
  225,20191012,   10,   70
  225,20191012,   11,   80
  225,20191012,   12,   80
  225,20191012,   13,   80
  225,20191012,   14,   60
  225,20191012,   15,   50
  225,20191012,   16,   40
  225,20191012,   17,   50
  225,20191012,   18,   30
  225,20191012,   19,   30
  225,20191012,   20,   30
  225,20191012,   21,   20
  225,20191012,   22,   20
  225,20191012,   23,   30
  225,20191012,   24,   40
  225,20191013,    1,   50
  225,20191013,    2,   50
  225,20191013,    3,   50
  225,20191013,    4,   50
  225,20191013,    5,   40
  225,20191013,    6,   30
  225,20191013,    7,   40
  225,20191013,    8,   70
  225,20191013,    9,   80
  225,20191013,   10,   80
  225,20191013,   11,   80
  225,20191013,   12,   80
  225,20191013,   13,   90
  225,20191013,   14,  100
  225,20191013,   15,  120
  225,20191013,   16,  120
  225,20191013,   17,  140
  225,20191013,   18,  130
  225,20191013,   19,  120
  225,20191013,   20,  120
  225,20191013,   21,  120
  225,20191013,   22,  120
  225,20191013,   23,  110
  225,20191013,   24,  100
  225,20191014,    1,   90
  225,20191014,    2,   80
  225,20191014,    3,   70
  225,20191014,    4,   50
  225,20191014,    5,   40
  225,20191014,    6,   30
  225,20191014,    7,   30
  225,20191014,    8,   30
  225,20191014,    9,   30
  225,20191014,   10,   30
  225,20191014,   11,   50
  225,20191014,   12,   70
  225,20191014,   13,   80
  225,20191014,   14,  110
  225,20191014,   15,   80
  225,20191014,   16,  100
  225,20191014,   17,   80
  225,20191014,   18,   70
  225,20191014,   19,   60
  225,20191014,   20,   50
  225,20191014,   21,   50
  225,20191014,   22,   40
  225,20191014,   23,   40
  225,20191014,   24,   60
  225,20191015,    1,   80
  225,20191015,    2,   90
  225,20191015,    3,   90
  225,20191015,    4,   80
  225,20191015,    5,   70
  225,20191015,    6,   70
  225,20191015,    7,   80
  225,20191015,    8,   70
  225,20191015,    9,   90
  225,20191015,   10,   80
  225,20191015,   11,   80
  225,20191015,   12,   80
  225,20191015,   13,   80
  225,20191015,   14,   80
  225,20191015,   15,   80
  225,20191015,   16,   60
  225,20191015,   17,   50
  225,20191015,   18,   40
  225,20191015,   19,   70
  225,20191015,   20,   80
  225,20191015,   21,   70
  225,20191015,   22,   80
  225,20191015,   23,   50
  225,20191015,   24,   80
  225,20191016,    1,   70
  225,20191016,    2,   60
  225,20191016,    3,   60
  225,20191016,    4,   50
  225,20191016,    5,   60
  225,20191016,    6,   70
  225,20191016,    7,   70
  225,20191016,    8,   50
  225,20191016,    9,   70
  225,20191016,   10,   80
  225,20191016,   11,   80
  225,20191016,   12,   80
  225,20191016,   13,   90
  225,20191016,   14,   80
  225,20191016,   15,   70
  225,20191016,   16,   80
  225,20191016,   17,   90
  225,20191016,   18,   90
  225,20191016,   19,   90
  225,20191016,   20,   90
  225,20191016,   21,   90
  225,20191016,   22,   60
  225,20191016,   23,   50
  225,20191016,   24,   40
  225,20191017,    1,   60
  225,20191017,    2,   50
  225,20191017,    3,   30
  225,20191017,    4,   50
  225,20191017,    5,   60
  225,20191017,    6,   50
  225,20191017,    7,   50
  225,20191017,    8,   60
  225,20191017,    9,   60
  225,20191017,   10,   50
  225,20191017,   11,   80
  225,20191017,   12,   90
  225,20191017,   13,   80
  225,20191017,   14,   70
  225,20191017,   15,   70
  225,20191017,   16,   80
  225,20191017,   17,   70
  225,20191017,   18,   40
  225,20191017,   19,   50
  225,20191017,   20,   50
  225,20191017,   21,   60
  225,20191017,   22,   60
  225,20191017,   23,   60
  225,20191017,   24,   60
  225,20191018,    1,   60
  225,20191018,    2,   60
  225,20191018,    3,   60
  225,20191018,    4,   60
  225,20191018,    5,   60
  225,20191018,    6,   50
  225,20191018,    7,   60
  225,20191018,    8,   70
  225,20191018,    9,   80
  225,20191018,   10,  130
  225,20191018,   11,  150
  225,20191018,   12,  180
  225,20191018,   13,  170
  225,20191018,   14,  170
  225,20191018,   15,  170
  225,20191018,   16,  180
  225,20191018,   17,  180
  225,20191018,   18,  170
  225,20191018,   19,  160
  225,20191018,   20,  170
  225,20191018,   21,  150
  225,20191018,   22,  100
  225,20191018,   23,   90
  225,20191018,   24,   80
  225,20191019,    1,   70
  225,20191019,    2,   60
  225,20191019,    3,   60
  225,20191019,    4,   70
  225,20191019,    5,   60
  225,20191019,    6,   60
  225,20191019,    7,   70
  225,20191019,    8,   80
  225,20191019,    9,  100
  225,20191019,   10,   80
  225,20191019,   11,   80
  225,20191019,   12,  100
  225,20191019,   13,  110
  225,20191019,   14,  110
  225,20191019,   15,  110
  225,20191019,   16,  120
  225,20191019,   17,  120
  225,20191019,   18,  110
  225,20191019,   19,  110
  225,20191019,   20,  110
  225,20191019,   21,   90
  225,20191019,   22,   70
  225,20191019,   23,   30
  225,20191019,   24,   50
  225,20191020,    1,   80
  225,20191020,    2,   70
  225,20191020,    3,   60
  225,20191020,    4,   40
  225,20191020,    5,   40
  225,20191020,    6,   40
  225,20191020,    7,   30
  225,20191020,    8,   30
  225,20191020,    9,   30
  225,20191020,   10,   20
  225,20191020,   11,   10
  225,20191020,   12,   10
  225,20191020,   13,   20
  225,20191020,   14,   30
  225,20191020,   15,   40
  225,20191020,   16,   50
  225,20191020,   17,   50
  225,20191020,   18,   50
  225,20191020,   19,   50
  225,20191020,   20,   60
  225,20191020,   21,   60
  225,20191020,   22,   60
  225,20191020,   23,   70
  225,20191020,   24,   60
  225,20191021,    1,   60
  225,20191021,    2,   70
  225,20191021,    3,   70
  225,20191021,    4,   70
  225,20191021,    5,   90
  225,20191021,    6,   90
  225,20191021,    7,   80
  225,20191021,    8,   80
  225,20191021,    9,   90
  225,20191021,   10,   70
  225,20191021,   11,   50
  225,20191021,   12,   30
  225,20191021,   13,   40
  225,20191021,   14,   40
  225,20191021,   15,   60
  225,20191021,   16,   80
  225,20191021,   17,   60
  225,20191021,   18,   50
  225,20191021,   19,   40
  225,20191021,   20,   50
  225,20191021,   21,   40
  225,20191021,   22,   50
  225,20191021,   23,   60
  225,20191021,   24,   50
  225,20191022,    1,   60
  225,20191022,    2,   50
  225,20191022,    3,   60
  225,20191022,    4,   60
  225,20191022,    5,   70
  225,20191022,    6,   50
  225,20191022,    7,   20
  225,20191022,    8,   10
  225,20191022,    9,   20
  225,20191022,   10,   20
  225,20191022,   11,   30
  225,20191022,   12,   50
  225,20191022,   13,   50
  225,20191022,   14,   50
  225,20191022,   15,   20
  225,20191022,   16,   20
  225,20191022,   17,   30
  225,20191022,   18,   10
  225,20191022,   19,   30
  225,20191022,   20,   40
  225,20191022,   21,   30
  225,20191022,   22,   40
  225,20191022,   23,   40
  225,20191022,   24,   50
  225,20191023,    1,   40
  225,20191023,    2,   40
  225,20191023,    3,   40
  225,20191023,    4,   30
  225,20191023,    5,   20
  225,20191023,    6,   20
  225,20191023,    7,   20
  225,20191023,    8,   20
  225,20191023,    9,   40
  225,20191023,   10,   50
  225,20191023,   11,   60
  225,20191023,   12,   50
  225,20191023,   13,   60
  225,20191023,   14,   70
  225,20191023,   15,   70
  225,20191023,   16,   80
  225,20191023,   17,   70
  225,20191023,   18,   50
  225,20191023,   19,   40
  225,20191023,   20,   40
  225,20191023,   21,   60
  225,20191023,   22,   30
  225,20191023,   23,   30
  225,20191023,   24,   30
  225,20191024,    1,   30
  225,20191024,    2,   40
  225,20191024,    3,   30
  225,20191024,    4,   40
  225,20191024,    5,   40
  225,20191024,    6,   50
  225,20191024,    7,   40
  225,20191024,    8,   50
  225,20191024,    9,   50
  225,20191024,   10,   70
  225,20191024,   11,   70
  225,20191024,   12,   80
  225,20191024,   13,   80
  225,20191024,   14,  100
  225,20191024,   15,  110
  225,20191024,   16,  110
  225,20191024,   17,  110
  225,20191024,   18,  100
  225,20191024,   19,  150
  225,20191024,   20,  110
  225,20191024,   21,  120
  225,20191024,   22,  110
  225,20191024,   23,   90
  225,20191024,   24,  110
  225,20191025,    1,  100
  225,20191025,    2,  100
  225,20191025,    3,  110
  225,20191025,    4,  110
  225,20191025,    5,  110
  225,20191025,    6,  110
  225,20191025,    7,  110
  225,20191025,    8,  100
  225,20191025,    9,  130
  225,20191025,   10,  130
  225,20191025,   11,  130
  225,20191025,   12,  120
  225,20191025,   13,  110
  225,20191025,   14,  100
  225,20191025,   15,   90
  225,20191025,   16,  110
  225,20191025,   17,  120
  225,20191025,   18,  140
  225,20191025,   19,  140
  225,20191025,   20,  140
  225,20191025,   21,  150
  225,20191025,   22,  160
  225,20191025,   23,  170
  225,20191025,   24,  170
  225,20191026,    1,  170
  225,20191026,    2,  170
  225,20191026,    3,  180
  225,20191026,    4,  170
  225,20191026,    5,  170
  225,20191026,    6,  160
  225,20191026,    7,  160
  225,20191026,    8,  170
  225,20191026,    9,  150
  225,20191026,   10,  160
  225,20191026,   11,  150
  225,20191026,   12,  140
  225,20191026,   13,  140
  225,20191026,   14,  140
  225,20191026,   15,  130
  225,20191026,   16,  120
  225,20191026,   17,  120
  225,20191026,   18,  150
  225,20191026,   19,  160
  225,20191026,   20,  170
  225,20191026,   21,  170
  225,20191026,   22,  110
  225,20191026,   23,  120
  225,20191026,   24,  110
  225,20191027,    1,  110
  225,20191027,    2,  110
  225,20191027,    3,  110
  225,20191027,    4,  120
  225,20191027,    5,  120
  225,20191027,    6,  110
  225,20191027,    7,  100
  225,20191027,    8,  100
  225,20191027,    9,  100
  225,20191027,   10,  100
  225,20191027,   11,   90
  225,20191027,   12,   90
  225,20191027,   13,   90
  225,20191027,   14,   90
  225,20191027,   15,   90
  225,20191027,   16,   90
  225,20191027,   17,   90
  225,20191027,   18,   90
  225,20191027,   19,   90
  225,20191027,   20,   90
  225,20191027,   21,   90
  225,20191027,   22,   90
  225,20191027,   23,   90
  225,20191027,   24,   80
  225,20191028,    1,   80
  225,20191028,    2,   80
  225,20191028,    3,   80
  225,20191028,    4,   60
  225,20191028,    5,   70
  225,20191028,    6,   60
  225,20191028,    7,   60
  225,20191028,    8,   50
  225,20191028,    9,   70
  225,20191028,   10,   60
  225,20191028,   11,   60
  225,20191028,   12,   50
  225,20191028,   13,   60
  225,20191028,   14,   60
  225,20191028,   15,   50
  225,20191028,   16,   50
  225,20191028,   17,   50
  225,20191028,   18,   40
  225,20191028,   19,   50
  225,20191028,   20,   30
  225,20191028,   21,   30
  225,20191028,   22,   40
  225,20191028,   23,   40
  225,20191028,   24,   40
  225,20191029,    1,   40
  225,20191029,    2,   40
  225,20191029,    3,   40
  225,20191029,    4,   50
  225,20191029,    5,   40
  225,20191029,    6,   30
  225,20191029,    7,   30
  225,20191029,    8,   30
  225,20191029,    9,   40
  225,20191029,   10,   40
  225,20191029,   11,   50
  225,20191029,   12,   60
  225,20191029,   13,   60
  225,20191029,   14,   60
  225,20191029,   15,   60
  225,20191029,   16,   50
  225,20191029,   17,   60
  225,20191029,   18,   70
  225,20191029,   19,   70
  225,20191029,   20,   50
  225,20191029,   21,   40
  225,20191029,   22,   50
  225,20191029,   23,   50
  225,20191029,   24,   50
  225,20191030,    1,   50
  225,20191030,    2,   50
  225,20191030,    3,   60
  225,20191030,    4,   50
  225,20191030,    5,   50
  225,20191030,    6,   60
  225,20191030,    7,   60
  225,20191030,    8,   60
  225,20191030,    9,   60
  225,20191030,   10,   60
  225,20191030,   11,   60
  225,20191030,   12,   60
  225,20191030,   13,   70
  225,20191030,   14,   70
  225,20191030,   15,   70
  225,20191030,   16,   70
  225,20191030,   17,   60
  225,20191030,   18,   60
  225,20191030,   19,   50
  225,20191030,   20,   50
  225,20191030,   21,   60
  225,20191030,   22,   60
  225,20191030,   23,   60
  225,20191030,   24,   60
  225,20191031,    1,   50
  225,20191031,    2,   50
  225,20191031,    3,   60
  225,20191031,    4,   60
  225,20191031,    5,   60
  225,20191031,    6,   60
  225,20191031,    7,   70
  225,20191031,    8,   70
  225,20191031,    9,   60
  225,20191031,   10,   50
  225,20191031,   11,   60
  225,20191031,   12,   60
  225,20191031,   13,   60
  225,20191031,   14,   60
  225,20191031,   15,   70
  225,20191031,   16,   70
  225,20191031,   17,   60
  225,20191031,   18,   50
  225,20191031,   19,   50
  225,20191031,   20,   40
  225,20191031,   21,   30
  225,20191031,   22,   30
  225,20191031,   23,   40
  225,20191031,   24,   40
  225,20191101,    1,   40
  225,20191101,    2,   40
  225,20191101,    3,   40
  225,20191101,    4,   40
  225,20191101,    5,   50
  225,20191101,    6,   50
  225,20191101,    7,   50
  225,20191101,    8,   40
  225,20191101,    9,   40
  225,20191101,   10,   50
  225,20191101,   11,   60
  225,20191101,   12,   60
  225,20191101,   13,   60
  225,20191101,   14,   60
  225,20191101,   15,   50
  225,20191101,   16,   60
  225,20191101,   17,   60
  225,20191101,   18,   50
  225,20191101,   19,   60
  225,20191101,   20,   80
  225,20191101,   21,   80
  225,20191101,   22,   90
  225,20191101,   23,   70
  225,20191101,   24,   80
  225,20191102,    1,   90
  225,20191102,    2,   90
  225,20191102,    3,   90
  225,20191102,    4,   90
  225,20191102,    5,  120
  225,20191102,    6,  120
  225,20191102,    7,  120
  225,20191102,    8,  130
  225,20191102,    9,  140
  225,20191102,   10,  160
  225,20191102,   11,  130
  225,20191102,   12,  120
  225,20191102,   13,  130
  225,20191102,   14,  120
  225,20191102,   15,  120
  225,20191102,   16,  130
  225,20191102,   17,  160
  225,20191102,   18,  150
  225,20191102,   19,  150
  225,20191102,   20,  170
  225,20191102,   21,  160
  225,20191102,   22,  150
  225,20191102,   23,  130
  225,20191102,   24,  130
  225,20191103,    1,  120
  225,20191103,    2,   90
  225,20191103,    3,   90
  225,20191103,    4,   70
  225,20191103,    5,   70
  225,20191103,    6,   60
  225,20191103,    7,   50
  225,20191103,    8,   60
  225,20191103,    9,   50
  225,20191103,   10,   60
  225,20191103,   11,   50
  225,20191103,   12,   40
  225,20191103,   13,   30
  225,20191103,   14,   30
  225,20191103,   15,   20
  225,20191103,   16,   20
  225,20191103,   17,   10
  225,20191103,   18,   30
  225,20191103,   19,   30
  225,20191103,   20,   10
  225,20191103,   21,   20
  225,20191103,   22,   20
  225,20191103,   23,   40
  225,20191103,   24,   50
  225,20191104,    1,   40
  225,20191104,    2,   50
  225,20191104,    3,   60
  225,20191104,    4,   50
  225,20191104,    5,   70
  225,20191104,    6,   60
  225,20191104,    7,   70
  225,20191104,    8,   70
  225,20191104,    9,   70
  225,20191104,   10,   70
  225,20191104,   11,   70
  225,20191104,   12,   60
  225,20191104,   13,   50
  225,20191104,   14,   60
  225,20191104,   15,   60
  225,20191104,   16,   40
  225,20191104,   17,   40
  225,20191104,   18,   40
  225,20191104,   19,   40
  225,20191104,   20,   30
  225,20191104,   21,   30
  225,20191104,   22,   30
  225,20191104,   23,   40
  225,20191104,   24,   40
  225,20191105,    1,   40
  225,20191105,    2,   50
  225,20191105,    3,   50
  225,20191105,    4,   50
  225,20191105,    5,   40
  225,20191105,    6,   30
  225,20191105,    7,   20
  225,20191105,    8,   40
  225,20191105,    9,   50
  225,20191105,   10,   40
  225,20191105,   11,   60
  225,20191105,   12,   60
  225,20191105,   13,   50
  225,20191105,   14,   50
  225,20191105,   15,   50
  225,20191105,   16,   60
  225,20191105,   17,   60
  225,20191105,   18,   50
  225,20191105,   19,   40
  225,20191105,   20,   50
  225,20191105,   21,   50
  225,20191105,   22,   60
  225,20191105,   23,   50
  225,20191105,   24,   50
  225,20191106,    1,   50
  225,20191106,    2,   50
  225,20191106,    3,   50
  225,20191106,    4,   40
  225,20191106,    5,   40
  225,20191106,    6,   50
  225,20191106,    7,   40
  225,20191106,    8,   50
  225,20191106,    9,   50
  225,20191106,   10,   30
  225,20191106,   11,   20
  225,20191106,   12,   30
  225,20191106,   13,   40
  225,20191106,   14,   40
  225,20191106,   15,   30
  225,20191106,   16,   20
  225,20191106,   17,   20
  225,20191106,   18,   30
  225,20191106,   19,   30
  225,20191106,   20,   30
  225,20191106,   21,   30
  225,20191106,   22,   30
  225,20191106,   23,   40
  225,20191106,   24,   40
  225,20191107,    1,   30
  225,20191107,    2,   40
  225,20191107,    3,   30
  225,20191107,    4,   40
  225,20191107,    5,   40
  225,20191107,    6,   40
  225,20191107,    7,   50
  225,20191107,    8,   50
  225,20191107,    9,   50
  225,20191107,   10,   60
  225,20191107,   11,   60
  225,20191107,   12,   50
  225,20191107,   13,   50
  225,20191107,   14,   40
  225,20191107,   15,   40
  225,20191107,   16,   70
  225,20191107,   17,   80
  225,20191107,   18,  130
  225,20191107,   19,  120
  225,20191107,   20,  130
  225,20191107,   21,  110
  225,20191107,   22,  100
  225,20191107,   23,  110
  225,20191107,   24,   80
  225,20191108,    1,   70
  225,20191108,    2,   60
  225,20191108,    3,   60
  225,20191108,    4,   60
  225,20191108,    5,   50
  225,20191108,    6,   50
  225,20191108,    7,   60
  225,20191108,    8,   50
  225,20191108,    9,   60
  225,20191108,   10,   60
  225,20191108,   11,   60
  225,20191108,   12,   70
  225,20191108,   13,   70
  225,20191108,   14,   70
  225,20191108,   15,   70
  225,20191108,   16,   70
  225,20191108,   17,   50
  225,20191108,   18,   50
  225,20191108,   19,   50
  225,20191108,   20,   50
  225,20191108,   21,   60
  225,20191108,   22,   60
  225,20191108,   23,   60
  225,20191108,   24,   60
  225,20191109,    1,   60
  225,20191109,    2,   60
  225,20191109,    3,   90
  225,20191109,    4,  110
  225,20191109,    5,  110
  225,20191109,    6,  120
  225,20191109,    7,  120
  225,20191109,    8,  130
  225,20191109,    9,  120
  225,20191109,   10,  130
  225,20191109,   11,  150
  225,20191109,   12,  170
  225,20191109,   13,  150
  225,20191109,   14,  130
  225,20191109,   15,  120
  225,20191109,   16,  120
  225,20191109,   17,  120
  225,20191109,   18,  100
  225,20191109,   19,   90
  225,20191109,   20,   70
  225,20191109,   21,   70
  225,20191109,   22,   70
  225,20191109,   23,   60
  225,20191109,   24,   50
  225,20191110,    1,   50
  225,20191110,    2,   50
  225,20191110,    3,   30
  225,20191110,    4,   30
  225,20191110,    5,   40
  225,20191110,    6,   40
  225,20191110,    7,   40
  225,20191110,    8,   40
  225,20191110,    9,   40
  225,20191110,   10,   40
  225,20191110,   11,   50
  225,20191110,   12,   50
  225,20191110,   13,   50
  225,20191110,   14,   50
  225,20191110,   15,   50
  225,20191110,   16,   50
  225,20191110,   17,   50
  225,20191110,   18,   50
  225,20191110,   19,   50
  225,20191110,   20,   60
  225,20191110,   21,   50
  225,20191110,   22,   50
  225,20191110,   23,   50
  225,20191110,   24,   50
  225,20191111,    1,   50
  225,20191111,    2,   60
  225,20191111,    3,   60
  225,20191111,    4,   50
  225,20191111,    5,   60
  225,20191111,    6,   70
  225,20191111,    7,   70
  225,20191111,    8,   70
  225,20191111,    9,   80
  225,20191111,   10,   90
  225,20191111,   11,  100
  225,20191111,   12,  120
  225,20191111,   13,  110
  225,20191111,   14,  120
  225,20191111,   15,  110
  225,20191111,   16,  120
  225,20191111,   17,  140
  225,20191111,   18,  120
  225,20191111,   19,  120
  225,20191111,   20,  130
  225,20191111,   21,  130
  225,20191111,   22,  130
  225,20191111,   23,  120
  225,20191111,   24,  110
  225,20191112,    1,   90
  225,20191112,    2,  130
  225,20191112,    3,  130
  225,20191112,    4,  120
